district,year,month,area,NDVI_mean,NDVI_min,NDVI_max,EVI_mean,EVI_min,EVI_max,GNDVI_mean,GNDVI_min,GNDVI_max,SAVI_mean,SAVI_min,SAVI_max,NDMI_mean,NDMI_min,NDMI_max,NDBI_mean,NDBI_min,NDBI_max,NBR_mean,NBR_min,NBR_max,NDWI_mean,NDWI_min,NDWI_max,MSI_mean,MSI_min,MSI_max,SBI_mean,SBI_min,SBI_max,ARVI_mean,ARVI_min,ARVI_max,NDSI_mean,NDSI_min,NDSI_max,NDTI_mean,NDTI_min,NDTI_max,PSRI_mean,PSRI_min,PSRI_max,avg_muand/acer,yield
bahawalnagar,2014,5,498614.3103428138,0.1266123440959063,0.1000280901789665,0.3177471458911896,0.655753808743414,0.4431847461994331,0.9999721262125096,0.1578124180332618,0.0822670385241508,0.3093631863594055,0.139273134812,0.1100305545065556,0.3495207573603747,0.0067431014202,-0.5887272953987122,0.2132828384637832,-0.0067431014202,-0.2132828384637832,0.5887272953987122,0.0672175972387781,-0.6175690293312073,0.2812378406524658,0.0067431014202,-0.5887272953987122,0.2132828384637832,0.987982304672724,0.6484202742576599,3.862953186035156,15630.53159025956,10433.0,39089.0,0.1722863763679729,0.1285699599054179,0.4440744941641359,-0.1511852250866374,-0.6930390000343323,0.0906518101692199,-0.0672175972387781,-0.2812378406524658,0.6175690293312073,0.048022544240549,-0.0303325690329074,0.1053669601678848,24.75,1085.4
bahawalnagar,2014,6,498614.3103428138,0.1228492681941808,0.100028209388256,0.2435612827539444,0.6847830199084971,0.443188900631385,0.9999695363431428,0.1497637823599977,0.0903515145182609,0.270464152097702,0.1351337852001788,0.1100306885969449,0.2679166631975378,0.023726121307989,-0.1522236615419387,0.1862421929836273,-0.023726121307989,-0.1862421929836273,0.1522236615419387,0.0943348934400342,-0.2792868912220001,0.2552315294742584,0.023726121307989,-0.1522236615419387,0.1862421929836273,0.9545598730702204,0.6859963536262512,1.3591127395629885,16134.989186162844,11004.0,20105.5,0.165938753895167,0.1285587420989395,0.3194614866149353,-0.1264470058860375,-0.3393858671188354,0.0790965482592582,-0.0943348934400342,-0.2552315294742584,0.2792868912220001,0.0417917863751388,-0.0229683015495538,0.1105164438486099,24.75,1085.4
bahawalnagar,2014,7,498614.3103428138,0.1465706639237687,0.1000282168388366,0.333171397447586,0.7291250292799661,0.4431841510983371,0.9999747481124216,0.1747469842595274,0.0857036784291267,0.3265169560909271,0.1612272450259701,0.1100306502869276,0.3664874252696971,0.0364079874412646,-0.0952798575162887,0.2431017905473709,-0.0364079874412646,-0.2431017905473709,0.0952798575162887,0.1116105437709137,-0.030945386737585,0.3046378493309021,0.0364079874412646,-0.0952798575162887,0.2431017905473709,0.9312540725177424,0.6088787317276001,1.2120089530944824,15993.984274990016,10461.0,20113.0,0.1924873126783452,0.1284179597833073,0.492860057119543,-0.1391807011797956,-0.2499297261238098,0.1340641975402832,-0.1116105437709137,-0.3046378493309021,0.030945386737585,0.042075591918992,-0.0386834256350994,0.1237144917249679,24.75,1085.4
bahawalnagar,2014,8,498614.3103428138,0.1517078589468343,0.1000283360481262,0.4407997131347656,0.7175885753224966,0.4431846583808593,0.9999754607248902,0.1810076405497166,0.0809922069311142,0.4129954576492309,0.1668781480783536,0.1100308238694503,0.4848782327360448,0.0307603716353061,-0.1009363532066345,0.318876713514328,-0.0307603716353061,-0.318876713514328,0.1009363532066345,0.1057244096089417,-0.2873606979846954,0.4066454470157623,0.0307603716353061,-0.1009363532066345,0.318876713514328,0.9430010126515506,0.5164420008659363,1.224536657333374,16328.369857152304,9498.5,21975.0,0.1996480382741108,0.1283986415364143,0.5692566176349471,-0.1509785535910118,-0.2900166511535644,0.2084198296070099,-0.1057244096089417,-0.4066454470157623,0.2873606979846954,0.0433131539352294,-0.0602220371365547,0.1675775945186615,24.75,1085.4
bahawalnagar,2014,9,498614.3103428138,0.1544023673778369,0.1000283807516098,0.4866932034492492,0.685336733620455,0.4431851561735044,0.9999761484520344,0.1874348577900282,0.0880773365497589,0.4472773373126983,0.1698420865683739,0.1100307747201284,0.5353610042587299,0.0139767926519319,-0.1232685074210167,0.3042910397052765,-0.0139767926519319,-0.3042910397052765,0.1232685074210167,0.0772436246164763,-0.3923929929733276,0.4568433761596679,0.0139767926519319,-0.1232685074210167,0.3042910397052765,0.9750145645127778,0.5334000587463379,1.2812001705169678,16254.382308333288,9776.5,32160.0,0.2050507631215431,0.1284796321405411,0.6456735170628531,-0.1739264838230871,-0.3060153424739837,0.1792896836996078,-0.0772436246164763,-0.4568433761596679,0.3923929929733276,0.0485226455614311,-0.06252271682024,0.1597728729248047,24.75,1085.4
bahawalnagar,2015,5,315947.6466064409,0.1360124109170562,0.1114708855748176,0.2372160255908966,0.6785311913461918,0.4581708839793084,0.9999709648384192,0.1691537469189572,0.0904206335544586,0.2693326771259308,0.1496131655472774,0.12261760922945,0.2609368805183605,-8.716256317754464e-05,-0.6410211324691772,0.2516847550868988,8.716256317754464e-05,-0.2516847550868988,0.6410211324691772,0.0636618665725389,-0.6305078268051147,0.2825835347175598,-8.716256317754464e-05,-0.6410211324691772,0.2516847550868988,1.001684599260792,0.5978463888168335,4.571358680725098,15426.358556628797,10271.0,39634.0,0.1826980517754469,0.1411745050538802,0.2841330630021776,-0.1691701072961021,-0.7267409563064575,0.1188838481903076,-0.0636618665725389,-0.2825835347175598,0.6305078268051147,0.0500412579832702,-0.03920878469944,0.1190841272473335,24.39,1119.18
bahawalnagar,2015,6,315947.6466064409,0.137691735618697,0.1114708185195922,0.2740071415901184,0.6955690787752319,0.4581701843185942,0.999972730495487,0.1656900342700538,0.0997925475239753,0.2849422395229339,0.1514604360667451,0.1226175171439155,0.3014068032261567,0.0229624824218972,-0.2041930854320526,0.2081179916858673,-0.0229624824218972,-0.2081179916858673,0.2041930854320526,0.0913480374766404,-0.5843104124069214,0.2754881978034973,0.0229624824218972,-0.2041930854320526,0.2081179916858673,0.956146814441142,0.6554674506187439,1.5131723880767822,15646.634508147885,10831.5,20616.5,0.1835748960162928,0.141300240637989,0.4021468904777506,-0.1432415561527702,-0.3633934259414673,0.0842784866690635,-0.0913480374766404,-0.2754881978034973,0.5843104124069214,0.0423776619686823,-0.0337841548025608,0.1202088743448257,24.39,1119.18
bahawalnagar,2015,7,315947.6466064409,0.1371002262094079,0.111470803618431,0.4855678081512451,0.7800068721025166,0.4581712252438952,0.999974019900756,0.1601543834065061,0.0965253710746765,0.4369347691535949,0.1508097991949448,0.1226175097193082,0.5341230474381865,0.0363233739964187,-0.0904191359877586,0.3435434103012085,-0.0363233739964187,-0.3435434103012085,0.0904191359877586,0.1186166397859038,-0.0420110560953617,0.4390023648738861,0.0363233739964187,-0.0904191359877586,0.3435434103012085,0.9308710163847924,0.4886009395122528,1.1988149881362915,16131.531441502835,9800.5,23870.5,0.1782900250128656,0.1411720841948276,0.6216199030283761,-0.124516280043944,-0.2800116539001465,0.2064058631658554,-0.1186166397859038,-0.4390023648738861,0.0420110560953617,0.035057469530885,-0.0499568656086921,0.1067090183496475,24.39,1119.18
bahawalnagar,2015,8,315947.6466064409,0.1511897044134206,0.1114707589149475,0.4212171137332916,0.6931919115541426,0.4581708811406929,0.9999760024957404,0.1780756444858603,0.0882070586085319,0.4016648530960083,0.1663081743938813,0.1226174826306569,0.4633373172986783,0.0241871104905482,-0.0919423028826713,0.3380354940891266,-0.0241871104905482,-0.3380354940891266,0.0919423028826713,0.1015453282005323,-0.2184965461492538,0.4005434215068817,0.0241871104905482,-0.0919423028826713,0.3380354940891266,0.9557642803270114,0.4947286546230316,1.2025032043457031,16279.128269332212,8948.0,23175.0,0.2006797398775699,0.1412302648606677,0.5914281145050376,-0.1544189838693918,-0.277258962392807,0.200144812464714,-0.1015453282005323,-0.4005434215068817,0.2184965461492538,0.0398523025137817,-0.0488513335585594,0.1214360073208808,24.39,1119.18
bahawalnagar,2015,9,315947.6466064409,0.1581553696987744,0.11147091537714,0.4339841306209564,0.7121748179012896,0.4581703280168522,0.9999752113234674,0.1896960363727977,0.0890701711177825,0.4207967519760132,0.17397036605099,0.1226176279187074,0.4773809077620779,0.0218709625978179,-0.264097660779953,0.2974872887134552,-0.0218709625978179,-0.2974872887134552,0.264097660779953,0.093266601402426,-0.5551525354385376,0.404344767332077,0.0218709625978179,-0.264097660779953,0.2974872887134552,0.9595895767837582,0.5414409041404724,1.7177631855010986,15789.3741071415,9382.5,24399.5,0.2079711620841642,0.1413106354846706,0.5555292325915898,-0.1684411648275433,-0.443743884563446,0.151823416352272,-0.093266601402426,-0.404344767332077,0.5551525354385376,0.0459970697200228,-0.1101133748888969,0.1480822414159774,24.39,1119.18
bahawalnagar,2016,5,420250.75822078495,0.1419931677631422,0.000258064508670941,0.7336210012435913,0.1305197306935966,0.000230064878295654,0.8769384861642621,0.1941321676025507,-0.0670470744371414,0.6136253476142883,0.125237946473068,0.0002256410256410008,0.67544545906271,-0.0630068138135775,-0.4594218730926513,0.5264123678207397,0.0630068138135775,-0.5264123678207397,0.4594218730926513,0.0424927949470091,-0.4372870326042175,0.7578337788581848,-0.0630068138135775,-0.4594218730926513,0.5264123678207397,1.149204895903566,0.3102655710416471,5.339470366184621,0.225627666832595,0.07775,0.481775,0.172345327238454,-0.0402855685874554,0.6752379404341102,-0.2657541068545183,-0.5405608415603638,0.256907969713211,0.165318421521112,0.0217111743986606,0.7423021197319031,0.0831105000604126,-0.2343263012610221,0.2092616799851607,19.22,810.19
bahawalnagar,2016,6,420250.75822078495,0.1361011906870013,0.0002256826846860349,0.580238401889801,0.1418888607607647,0.0002215133794081534,0.7619426499506118,0.1666403287679421,-0.0391326174139976,0.5093840956687927,0.1220675269070594,0.0002025409685141197,0.5442480483134483,-0.0283571665878065,-0.273694634437561,0.3666085302829742,0.0283571665878065,-0.3666085302829742,0.273694634437561,0.1084762140085701,-0.4630618691444397,0.5966877937316895,-0.0283571665878065,-0.273694634437561,0.3666085302829742,1.0702075026537152,0.4634768740031898,2.3704008895946864,0.2335600910800815,0.10215,0.3798499999999999,0.1568716806612516,-0.0272435897435897,0.5519552124862159,-0.2066882292451486,-0.4172226786613464,0.2692656517028808,0.1781908259112981,-0.0228033419698476,0.608345627784729,0.051518994580797,-0.1393860827124812,0.2041909415523398,19.22,810.19
